1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,1stFlrSF_transformed,BsmtUnfSF_transformed,GarageArea_transformed,GrLivArea_transformed
954,0,2,1,0,1,920,240,1,1938,954,3,6305,50,0,0,7,5,920,1938,1950,119750,-0.4685027590218372,0.8600727878159795,-1.0823728085988626,-1.2347615505822327
1445,0,3,2,564,4,563,645,2,1964,1445,1,12095,69,115,0,6,6,1127,1964,1964,158000,0.853591963691146,0.22397929439152373,0.8125391020211298,0.0032698255499321593
1072,0,2,2,459,4,88,525,2,2005,1072,1,3675,35,80,28,5,6,547,2005,2005,148000,-0.09735814981426531,-1.1897677977592955,0.2824777099068271,-0.8903923757793964
1664,0,4,3,0,0,0,0,0,1979,1664,1,9825,75,0,0,5,5,0,1965,1965,100000,1.3033545488143807,-2.0737247781600754,-2.586456954841601,0.43167001156076085
1445,689,5,1,0,1,844,441,1,1930,2134,0,11888,69,0,60,6,6,844,1916,1994,214500,0.853591963691146,0.7373367495995009,-0.10147741353584709,1.1964678386970027
1940,1254,4,4,428,4,537,380,1,1934,3194,1,12168,78,0,0,6,8,965,1934,1998,359100,1.792705014621893,0.17024558227622394,-0.38851901923341153,2.4625724340944557
912,912,4,0,0,1,912,0,0,1979,1824,1,9400,94,0,0,5,6,912,1971,1971,139000,-0.611752144842814,0.8474092530888832,-2.586456954841601,0.7124839409922376
888,868,3,1,742,5,130,422,3,1996,1756,1,9303,69,42,122,5,6,872,1996,1997,204000,-0.6965898429702032,-0.9870683948460875,-0.19007322252233602,0.5960708838072133
912,0,2,1,595,5,317,576,1,1992,912,0,8872,72,300,240,8,5,912,1965,2008,147000,-0.611752144842814,-0.3533451855187522,0.5101525264829357,-1.3670192262814096
1509,0,3,0,783,6,678,600,2,1988,1509,0,10200,85,219,0,5,6,1461,1988,1989,175000,0.9916966986550408,0.44737164141623137,0.6160299778698668,0.13442071274724057
1160,448,3,1,264,4,712,216,1,1925,1608,0,6171,51,0,16,6,6,976,1925,1990,137450,0.15381474591378055,0.5095523109763576,-1.2078180586697167,0.3273852678681856
1316,0,3,1,28,6,1288,397,3,2005,1316,0,10237,65,0,0,5,6,1316,2005,2006,169990,0.5556630407127279,1.3903952336755785,-0.30774559946124624,-0.27847323022722476
1015,0,3,1,489,3,279,450,1,1925,1015,1,6120,51,0,0,7,5,768,1925,1950,88000,-0.27126530068118054,-0.46153873334952733,-0.059750734174348806,-1.0520599752939688
756,378,3,1,312,5,444,240,1,1940,1134,1,8160,60,0,0,6,5,756,1940,1950,126000,-1.2083644347235785,-0.03402986917663795,-1.0823728085988626,-0.7234278337180008
1636,0,3,1,63,6,1560,865,2,2006,1636,0,13501,116,208,60,5,8,1623,2006,2006,255000,1.2492564915137934,1.7326617670010438,1.7412577133852865,0.37994506547618995
660,660,3,1,0,1,660,400,3,2003,1320,0,7750,69,0,48,5,7,660,2003,2003,162000,-1.63997655439878,0.41379181116077296,-0.2935563847176952,-0.2693561156272908
1160,966,3,2,249,2,0,538,3,1967,2126,1,28698,69,0,0,5,5,1013,1967,1967,185000,0.15381474591378055,-2.0737247781600754,0.34087458549131266,1.1848298629092504
1128,0,3,4,776,5,344,525,2,1963,1128,1,8700,80,148,20,6,5,1120,1963,1963,155000,0.06474710208245642,-0.2805352370449422,0.2824777099068271,-0.7392075722928741
1306,0,2,4,860,4,132,756,1,1968,1306,1,8712,64,0,0,7,5,992,1957,2000,153000,0.5313651136547672,-0.9783374151085963,1.287200870638249,-0.30137990986391
798,546,3,1,0,1,546,0,0,1979,1344,1,1533,21,0,0,6,4,546,1970,2008,97000,-1.0364604341286006,0.1889964568088328,-2.586456954841601,-0.21519008778551102
1576,978,3,1,0,4,718,704,1,1996,2554,1,10800,60,0,48,8,7,718,1890,1998,159500,1.1301554680557424,0.5203630389976214,1.0665132136786453,1.7564719440858334
893,0,2,1,220,5,625,576,1,1985,893,0,9600,60,0,0,7,5,845,1949,2003,135000,-0.678728476835095,0.34709901424418965,0.5101525264829357,-1.4287312306646773
894,1039,4,4,0,1,894,668,3,2007,1933,0,14598,86,74,18,5,6,894,2007,2007,214000,-0.6751681622469026,0.8187022788647297,0.912021289743405,0.8908760592127742
672,546,3,1,356,4,316,264,1,1973,1218,1,1890,21,285,28,5,6,672,1973,1973,113000,-1.5827227239263113,-0.3561028351282281,-0.9591531129474066,-0.5103456685883735
1161,808,3,1,0,1,808,534,2,1977,1969,1,11952,92,0,0,6,7,808,1977,1977,190000,0.15655849423477336,0.6771814578108468,0.32293351155347383,0.9477307888678163
1220,870,3,1,1079,6,141,556,2,1995,2090,0,10000,80,438,65,5,8,1220,1995,1996,240000,0.3144063262327547,-0.9398733296860056,0.4213169433865272,1.1319466786370276
1484,0,3,0,998,5,486,487,1,1971,1484,1,12243,70,0,0,6,5,1484,1971,1971,175000,0.9384572637522961,0.06074450257582221,0.11026192032047093,0.08382069327629219
1656,0,4,1,0,1,1656,506,1,1973,1656,1,9246,87,564,211,5,5,1656,1973,1973,135000,1.2879911130763082,1.8458986275749867,0.19665938539609773,0.4169750467362666
818,406,3,1,468,3,350,210,1,1926,1224,1,3950,69,0,0,8,6,818,1926,2004,115000,-0.957745198633992,-0.26476471803431384,-1.2395600501599056,-0.4956563902447852
1022,1032,3,1,695,6,297,390,2,2000,2054,0,12224,69,40,48,5,6,992,2000,2000,244000,-0.24939127069592573,-0.40938988536829396,-0.34092874550383373,1.0782043044156027
854,0,2,1,0,1,832,576,1,1991,854,1,6120,51,0,112,8,7,832,1929,2001,132000,-0.8207714199187576,0.7174367170565303,0.5101525264829357,-1.559346306980545
546,546,3,1,334,4,212,286,2,1973,1092,1,1974,69,0,96,5,4,546,1973,1973,83500,-2.2422346155385093,-0.6729941921807631,-0.8479540400816902,-0.8355675442188442
1268,0,3,0,196,5,1072,252,1,1978,1268,0,9286,69,0,0,7,5,1268,1977,1989,143500,0.4373106860261316,1.0905520615891364,-1.020500694764848,-0.38994802438784676
827,834,3,0,385,6,70,550,2,1996,1661,0,10667,43,0,61,6,7,799,1996,1996,212000,-0.9229468567006733,-1.2920639842539943,0.39455539050970134,0.4261671602431319
1668,0,3,0,370,4,315,502,3,2003,1668,0,10635,48,171,262,5,8,1657,2003,2003,232000,1.3110086786676884,-0.3588650413652432,0.17851943563015393,0.43899272769801206
1493,0,3,2,994,6,484,508,3,1997,1493,0,13125,75,215,39,5,6,1478,1997,1998,208900,0.9577257449961942,0.056330800725552556,0.20571972255065682,0.10212792752215868
932,0,2,1,0,1,932,306,1,1950,932,0,8280,57,0,0,5,6,932,1950,1950,124000,-0.5427362231299111,0.8789606266813697,-0.7481869620606301,-1.3033445602279135
1277,0,2,2,778,6,499,526,1,1970,1277,1,10628,85,0,0,5,7,1277,1970,1970,167000,0.4598381711919759,0.08920518299967563,0.2869788962251346,-0.3687492010132845
1530,0,3,0,1300,6,230,630,3,2004,1530,0,14572,182,0,36,5,7,1530,2004,2004,259000,1.0357427682482483,-0.6131210084829968,0.7473175474729021,0.17632234903997349
1344,0,2,1,457,5,193,484,1,1970,1344,1,9503,69,0,28,5,5,1024,1958,1983,144000,0.6227306957232319,-0.7391429360599,0.0965655501049995,-0.21519008778551102
860,0,2,0,672,5,168,528,1,1996,860,1,8740,74,0,0,6,5,840,1982,1982,137000,-0.7985031035911985,-0.8315831995974083,0.2959766755414419,-1.5388931849248513
1314,0,2,1,904,6,410,626,2,2008,1314,0,5001,34,166,62,5,7,1314,2007,2008,230000,0.5508182101866743,-0.11423987766394411,0.7298783686520762,-0.2830415114689595
1391,571,3,4,464,6,927,868,2,2006,1962,0,8760,73,0,90,5,7,1391,2006,2006,239799,0.732238263164006,0.8711062366183255,1.7536039867608408,0.9367522918666478
788,702,3,0,724,6,64,388,3,2004,1490,0,15384,60,0,75,5,7,788,2004,2005,184000,-1.0765581269921345,-1.329136864288088,-0.3504291562653298,0.09603701320083109
848,0,1,0,662,6,186,420,2,2004,848,0,4426,69,169,0,5,6,848,2004,2004,143000,-0.8431961477197604,-0.7643640472945261,-0.19944015529264011,-1.579934221131891
672,0,2,1,0,1,672,240,1,1940,672,1,10200,60,0,0,8,5,672,1940,1997,108000,-1.5827227239263113,0.436230708653514,-1.0823728085988626,-2.253923293245133
1188,1152,4,1,275,6,877,252,2,1941,2340,0,9042,66,0,60,9,7,1152,1941,2006,266500,0.22976288521259697,0.7913113586064695,-1.020500694764848,1.4828967505907273
808,704,3,1,0,1,660,180,1,1916,1656,1,10410,60,0,0,7,5,660,1916,1987,135000,-0.9968601937429641,0.41379181116077296,-1.4008240950197401,0.4169750467362666
725,754,4,1,626,5,99,484,3,1972,1479,0,7472,69,138,32,9,7,725,1972,2004,184000,-1.3414621270891005,-1.1325435200050074,0.0965655501049995,0.07360508259328566
1226,0,3,1,0,1,1226,740,2,2009,1226,0,10402,94,0,36,5,7,1226,2009,2009,198900,0.33003036502518485,1.3072137348180266,1.2195954521156684,-0.4907749268623844
976,1111,5,2,568,2,264,444,3,1966,2087,0,12205,69,157,168,8,6,832,1966,2007,187500,-0.3959557164005212,-0.5063527021475746,-0.08755173002816169,1.1275013591565122
1158,0,3,1,941,5,217,576,1,2006,1158,0,13072,63,0,50,5,6,1158,2004,2004,158000,0.14832017080506468,-0.6561054580950204,0.5101525264829357,-0.6610799111913259
1154,0,3,4,740,4,184,480,2,1966,1154,1,11000,69,200,58,6,5,1154,1966,1966,154000,0.1373025926090167,-0.771660502954065,0.07828004464793212,-0.6713868100186442
880,844,3,0,0,1,880,527,3,1998,1724,0,8924,57,0,155,5,7,880,1998,1999,188000,-0.7253774977294517,0.7961650896644914,0.2914785502959736,0.5398216407782553
773,885,3,1,219,6,554,431,3,1995,1658,1,8000,69,0,84,5,6,773,1995,1996,188000,-1.137665247416235,0.20552879931711548,-0.14801968889555714,0.4206550035780221
1126,0,2,3,0,0,0,520,3,2002,1126,0,8777,67,0,96,5,4,0,1949,2003,108000,0.059097063159444206,-2.0737247781600754,0.25994867383226195,-0.7444849321255741
872,521,3,1,0,1,816,300,1,1955,1393,1,16466,59,0,0,7,5,816,1955,1955,135500,-0.7544270717857227,0.6906684810620755,-0.7779911537105838,-0.10735456549109133
1968,1479,4,4,192,3,536,1014,2,1982,3447,0,14100,69,632,12,9,8,728,1935,1997,381000,1.8384106494614678,0.1681520498620169,2.3457645573522634,2.705612786588487
483,504,2,1,309,4,174,264,1,1973,987,1,1953,21,408,0,5,6,483,1973,1973,83000,-2.631367446342191,-0.8087779215840716,-0.9591531129474066,-1.1346106538938332
808,547,4,1,351,5,112,0,0,1979,1355,1,10106,62,0,0,7,5,644,1940,1999,127500,-0.9968601937429641,-1.0690135583780547,-2.586456954841601,-0.19066571424064635
2069,0,4,2,425,6,160,505,2,1960,2069,0,27650,313,0,0,7,7,585,1960,2007,242000,1.9980556876226645,-0.8626598587072122,0.19212681300116094,1.1007032263488121
757,0,3,1,549,5,195,440,1,1999,1501,1,2280,24,360,0,5,7,744,1999,1999,179400,-1.2041620241145048,-0.7320247147627166,-0.10612307232829499,0.1183145691239642
1976,0,2,2,1350,4,626,908,2,2006,1976,0,14977,110,304,63,5,8,1976,2006,2007,440000,1.8513503706508172,0.349031221193235,1.9175023524972306,0.9586728321944971
1563,0,3,1,33,6,1530,758,2,2007,1563,0,10206,78,468,99,5,8,1563,2007,2007,245000,1.1037549888468223,1.6965315583612712,1.295633422946455,0.24109312420136078
572,539,2,1,0,1,572,288,1,1982,1111,1,5700,69,0,0,7,7,572,1926,1950,116900,-2.0945268998319118,0.24227633251135264,-0.8379224930758024,-0.7843468873943348
851,651,3,1,0,1,776,270,2,1931,1502,1,7200,60,0,0,6,7,776,1931,2000,149000,-0.8319640949982825,0.6225227175595796,-0.9286671894532075,0.12033222229537617
1733,0,4,3,0,0,0,452,1,1955,1733,1,13680,69,0,0,5,3,0,1955,1955,139600,1.4328875340577343,-2.0737247781600754,-0.050498516852683466,0.5557398091262471
1848,880,4,1,1410,6,438,706,3,2006,2728,2,20431,56,870,0,5,9,1848,2005,2006,437154,1.6377593223931393,-0.04794529835338803,1.0750539822273537,1.9635343429141177
630,672,3,1,231,5,399,264,1,1972,1302,1,1680,21,268,0,7,5,630,1972,1972,119500,-1.7877743189161561,-0.14092912150764464,-0.9591531129474066,-0.31058854412299824
1332,192,0,2,1258,6,74,586,3,1979,1524,0,23595,69,0,0,6,7,1332,1979,1979,260000,0.5941595590573666,-1.268253454101278,0.5543623362169657,0.16440562259816807
1120,468,4,3,0,0,0,680,3,1991,1588,1,17120,80,0,59,4,4,0,1959,1959,134432,0.04208674692263615,-2.0737247781600754,0.9636805714005827,0.2893157698185272
1125,0,2,1,0,1,1125,430,1,2007,1125,1,8536,74,0,64,5,5,1125,2006,2007,155000,0.056268292355732885,1.166851015846504,-0.15268448413947164,-0.74712690020629
520,600,2,1,0,1,600,480,2,2005,1200,0,3180,30,0,166,5,7,600,2005,2005,151000,-2.397117723152875,0.2982581213167231,0.07828004464793212,-0.5548231133772593
798,842,3,1,0,1,798,520,2,2004,1640,0,8366,65,0,45,5,6,798,2004,2004,173000,-1.0364604341286006,0.660224140063514,0.25994867383226195,0.38738481318103696
1223,904,3,1,1000,6,223,525,2,1994,2127,0,10944,81,448,132,5,7,1223,1994,1994,271000,0.3222278943136219,-0.6361043992351848,0.2824777099068271,1.1862868483688283
972,0,2,1,680,5,292,240,1,1948,972,1,8000,50,0,0,6,6,972,1948,2002,132000,-0.40902410101983905,-0.4237063191120419,-1.0823728085988626,-1.1797394148246982
1142,878,3,1,584,6,544,466,2,1995,2020,0,9828,80,0,155,5,8,1128,1995,1995,239500,0.1040200576128912,0.1848436327481464,0.014063965050208717,1.026632239665855
1144,0,3,0,739,4,405,596,1,1956,1144,1,9571,68,0,0,6,5,1144,1956,1956,129000,0.1095912788809293,-0.12632440691581015,0.5984372105175029,-0.6973009630909638
1352,0,3,0,300,4,468,288,1,1958,1352,0,6930,92,120,0,4,5,1062,1958,1958,130000,0.6416372182467576,0.020672751101008132,-0.8379224930758024,-0.1973356588566377
926,0,3,1,234,2,0,484,1,1974,1316,1,5500,50,0,0,7,5,926,1929,2001,130000,-0.5632848307646285,-2.0737247781600754,0.0965655501049995,-0.27847323022722476
1086,838,3,0,956,6,130,592,2,1998,1924,0,12011,78,530,75,5,8,1086,1998,1998,280000,-0.05605418971976414,-0.9870683948460875,0.580823280487152,0.8765076370517784
1164,0,3,1,1040,5,124,240,1,1950,1164,1,10880,68,0,48,5,5,1164,1950,1950,125000,0.1647756308527382,-1.0136883213832122,-1.0823728085988626,-0.6456818232245802
952,0,2,4,852,5,100,840,1,1988,952,1,7350,60,0,0,7,5,952,1951,1951,139000,-0.47518040101423664,-1.1275084956723886,1.6380705433436187,-1.240934924490318
938,1215,4,1,259,2,425,0,0,1979,2358,1,5250,50,0,54,5,8,684,1872,1987,122000,-0.5223189970404372,-0.07844093005463716,-2.586456954841601,1.5067910868325247
1680,0,3,1,808,6,72,540,3,1988,1680,0,21695,69,260,44,9,6,880,1988,2007,222000,1.3338617678705287,-1.2800733538373215,0.34983615676127267,0.4608627262794521
1221,691,3,1,0,1,482,672,1,2003,1912,1,10800,60,0,25,7,6,482,1905,2000,163000,0.3170156433012136,0.051907562885457,0.9292593811233975,0.8572516145862232
1004,0,2,1,578,5,426,480,3,1970,1004,1,11241,69,180,0,7,6,1004,1970,1970,149000,-0.30594432943748306,-0.07607796870772737,0.07828004464793212,-1.0842335770614084
774,456,3,1,384,5,363,305,1,1946,1230,1,4712,51,0,57,7,4,747,1946,1950,121600,-1.1335548411957017,-0.2310723769787763,-0.7531470165249341,-0.4810343027777469
1167,0,3,1,645,4,270,495,1,1972,1167,1,8731,98,0,0,5,5,915,1920,1950,144000,0.1729716894943035,-0.4882717322015052,0.14671205018944133,-0.6380105947414563
1301,0,2,4,405,2,740,440,1,1965,1301,3,6911,60,0,0,5,5,1145,1924,1950,100000,0.5191465277857343,0.5596037667176721,-0.10612307232829499,-0.3128948369413103
1453,0,3,2,1082,6,371,445,2,1986,1453,0,5271,69,0,80,5,7,1453,1986,1986,190000,0.8711848427079157,-0.21065095673519077,-0.08291358316794492,0.01995749812534616
1601,0,3,0,1358,6,223,670,2,2001,1601,0,11423,69,479,0,5,8,1581,2001,2002,272000,1.1803210546128415,-0.6361043992351848,0.9206426401818765,0.3141115813557961
1588,0,3,0,0,1,1588,825,2,2006,1588,0,10000,85,410,45,5,8,1588,2006,2006,227000,1.1543331844041076,1.7660568296557828,1.575894565373642,0.2893157698185272
1095,0,2,2,513,5,75,264,2,1958,1095,1,10382,75,105,0,5,6,588,1958,1958,140000,-0.02978089555225655,-1.2624053573910252,-0.9591531129474066,-0.8274249312423446
1050,0,3,1,915,3,135,368,1,1961,1050,1,10659,69,0,319,6,5,1050,1961,1961,136500,-0.1633630261344727,-0.9653688016278001,-0.4459245430089377,-0.9518156238076775
960,0,3,1,520,3,440,432,3,1965,960,1,10921,73,48,0,5,4,960,1965,1965,94750,-0.4485532032411501,-0.043295824550689595,-0.14335683072138755,-1.2163137711952658
1002,454,4,4,0,1,810,280,1,1954,1456,1,7585,50,0,0,3,5,810,1948,1950,91500,-0.31229026166329044,0.6805597334503305,-0.8781244043593215,0.02619322607976075
1489,0,3,1,0,1,1489,462,2,1968,1489,0,9156,69,0,0,7,6,1489,1968,1968,185750,0.9491763085852575,1.6465490131586784,-0.004346572975205004,0.09400415905014037
1726,0,3,1,1126,4,600,786,2,2007,1726,2,9416,79,205,138,5,7,1726,2007,2007,311872,1.419983055974135,0.2982581213167231,1.4132761567107415,0.5433657184129583
1362,720,3,1,0,1,1362,484,1,2003,2082,0,11426,63,0,238,5,7,1362,2003,2003,200000,0.6651141880047633,1.4869805364021296,0.0965655501049995,1.1200791909663679
1339,0,3,1,1053,5,256,484,3,1990,1339,1,8049,50,54,58,5,7,1309,1990,1990,180000,0.6108570766948496,-0.5307972768861384,0.0965655501049995,-0.22639965227818493
1310,1140,3,4,781,6,503,1069,3,1998,2450,0,16545,69,731,126,5,8,1284,1998,1998,340000,0.5411064617493014,0.09788421436036301,2.564776872989063,1.6263142060607494
879,984,4,0,0,1,879,660,3,2006,1863,0,14054,58,0,17,5,7,879,2006,2006,219210,-0.7289942732672064,0.7945481418051813,0.8774894662756566,0.777431001376956
768,0,2,0,656,6,112,396,1,1988,768,1,8445,70,0,0,7,5,768,1972,2007,133000,-1.1582970566857604,-1.0690135583780547,-0.3124795967164812,-1.8682860168782072
334,0,1,3,0,0,0,0,0,1979,334,3,5000,50,0,0,3,1,0,1946,1950,39300,-3.800764201800954,-2.0737247781600754,-2.586456954841601,-4.218671227158861
1136,0,3,1,892,3,244,384,2,1965,1136,1,9200,80,0,0,6,6,1136,1965,1965,140000,0.08724786772530764,-0.5682232400428344,-0.36945633591436655,-0.7181852686531509
1337,0,2,1,1201,6,36,405,3,1998,1337,1,4500,32,443,199,5,6,1237,1998,1998,153500,0.6060952514491529,-1.5322870690374097,-0.26994990929676455,-0.23089444363438935
912,0,2,1,312,3,0,288,1,1964,912,1,7800,66,0,0,5,5,912,1964,1964,115000,-0.611752144842814,-2.0737247781600754,-0.8379224930758024,-1.3670192262814096
876,936,4,1,540,5,324,264,2,1962,1812,1,7590,69,288,168,5,5,864,1962,1962,169500,-0.7398692469177222,-0.3341674132307039,-0.9591531129474066,0.6922387409532493
1052,720,4,1,378,4,342,240,2,1939,2192,0,8400,60,0,24,8,5,720,1939,1997,179500,-0.1573059072845652,-0.2858239334769965,-1.0823728085988626,1.279642627044407
658,526,5,1,0,1,658,0,0,1979,1184,1,8410,58,0,151,3,5,658,1910,1996,81000,-1.649619549610178,0.4100313272952688,-2.586456954841601,-0.5948855861069958
964,925,4,1,0,1,925,308,1,1960,1889,1,10120,60,0,0,4,7,925,1910,1950,122000,-0.4353223980390532,0.8679582805114541,-0.7382755362338784,0.8200260923400002
1327,0,3,1,405,3,658,624,1,1974,1327,0,7388,75,0,0,6,5,1063,1959,2002,150750,0.5821791291766838,0.4100313272952688,0.7211512985490222,-0.2534631653788861
1422,0,3,1,588,4,606,576,3,1981,1422,0,12090,78,210,0,6,6,1422,1981,1981,175500,0.8024663827155843,0.31007545421448446,0.5101525264829357,-0.04519313029684153
1632,0,4,0,0,1,1632,576,1,1967,1632,1,25000,100,0,0,4,5,1632,1967,1967,143000,1.2414529489779116,1.8179184758043139,0.5101525264829357,0.3724882822982217
1630,0,3,1,0,4,1630,451,1,2000,1630,0,9750,75,171,234,5,7,1630,2000,2001,213000,1.2375440254463286,1.8155771106397527,-0.05512370732054773,0.36875347715476137
1013,0,2,1,0,1,1013,0,0,1979,1526,3,8470,105,0,0,2,3,1013,1915,1982,85000,-0.27754263696043996,1.0032571034242221,-2.586456954841601,0.1683827334498846
1040,0,2,3,0,0,0,420,1,1956,1040,1,7200,60,0,0,5,4,0,1949,1950,90000,-0.1938221119436536,-2.0737247781600754,-0.19944015529264011,-0.9801341126834022
841,806,4,1,0,1,806,216,1,1920,1647,3,6858,66,0,66,4,6,806,1915,1950,128000,-0.8695589755136814,0.6737988083368851,-1.2078180586697167,0.40036362126516967
1328,653,4,1,622,4,500,576,1,1981,1981,0,7804,65,0,44,3,4,1122,1928,1950,135000,0.5845788102768754,0.09137833743648821,0.5101525264829357,0.9664663971468619
1644,0,3,1,1285,6,131,418,3,1953,1644,1,9600,80,238,0,5,6,1416,1953,1953,167000,1.2648066832595966,-0.9826942505572483,-0.20881507570090913,0.3948076057139664
1482,1092,3,1,0,1,1482,868,3,2007,2574,2,9588,69,270,148,5,8,1482,2007,2007,276000,0.9341595632043085,1.637943779493732,1.7536039867608408,1.7809324443177161
1060,764,3,1,0,1,764,520,1,1940,1824,1,13515,60,0,0,6,6,764,1919,1950,180500,-0.13319163695925793,0.6017226006928139,0.25994867383226195,0.7124839409922376
1350,0,3,2,624,6,288,520,2,1964,1350,1,9020,82,259,0,5,6,1248,1964,1964,168500,0.6369210613883783,-0.43525178309009416,0.25994867383226195,-0.20178998352463515
958,0,2,1,958,2,0,440,2,1976,958,1,4928,69,0,60,6,6,958,1976,1976,143750,-0.45518921805657325,-2.0737247781600754,-0.10612307232829499,-1.2224510226523075
1053,795,4,1,0,1,833,370,1,1922,1848,0,13053,64,0,0,7,6,833,1923,2000,207000,-0.15428164948277018,0.7191007599836926,-0.43633396908139016,0.7526032430084197
1620,0,3,1,1116,4,165,490,1,1993,1620,1,9991,69,0,78,4,4,1281,1976,1993,150000,1.2179274160428808,-0.8431448084718726,0.12394319124394865,0.35001490820751746
1167,0,3,1,560,6,598,400,2,1992,1167,0,9248,69,106,26,6,6,1158,1992,1992,173000,0.1729716894943035,0.29430529967621655,-0.2935563847176952,-0.6380105947414563
798,0,3,1,94,2,641,220,1,1949,1487,1,8741,52,0,140,4,6,735,1945,1950,113000,-1.0364604341286006,0.37782302662418954,-1.1867443257583972,0.0899346167389899
892,0,3,1,432,4,460,288,2,1967,892,1,7150,65,60,0,5,5,892,1967,1967,100000,-0.6822927657471398,0.0026048844524836374,-0.8379224930758024,-1.4320131353122476
804,0,3,1,510,4,278,240,1,1940,804,0,7200,60,294,0,7,5,788,1940,1992,119000,-1.0126413870449298,-0.46448663904284493,-1.0823728085988626,-1.7352128274774972
1140,0,3,1,0,1,1140,0,0,1979,1140,1,17217,90,0,56,5,5,1140,2006,2006,84500,0.09843910476205323,1.1881020857827596,-2.586456954841601,-0.7077259832984073
983,813,4,1,400,4,380,483,2,1963,1796,1,7056,71,415,50,5,6,780,1963,1963,140000,-0.37321393119775553,-0.1879497156563396,0.09199671896103287,0.6650491432066221
1118,912,4,1,156,2,692,551,3,1976,2030,0,12046,69,298,224,6,6,848,1976,1976,195000,0.03639645580403893,0.4731684211839251,0.39901926588465547,1.0418842795629497
