1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1040.0,0.0,3.0,No,732.0,GLQ,308.0,,576.0,,2000.0,1040.0,Gd,12464.0,82.0,0.0,0.0,5.0,5.0,1040.0,,1996,1996,152000.0
1112.0,896.0,3.0,No,603.0,GLQ,293.0,,230.0,Unf,1948.0,2008.0,Ex,7800.0,78.0,0.0,0.0,8.0,5.0,896.0,,1948,2002,225000.0
1940.0,1254.0,4.0,Mn,428.0,BLQ,537.0,,380.0,Unf,1934.0,3194.0,TA,12168.0,78.0,0.0,0.0,6.0,8.0,965.0,,1934,1998,359100.0
1029.0,0.0,3.0,Mn,903.0,Rec,126.0,,261.0,Unf,1961.0,1029.0,TA,7943.0,61.0,192.0,0.0,5.0,4.0,1029.0,,1961,1961,118500.0
1476.0,677.0,3.0,Mn,904.0,GLQ,536.0,,736.0,Fin,2000.0,2153.0,Ex,11050.0,,204.0,142.0,5.0,9.0,1440.0,,2000,2000,313000.0
1032.0,0.0,3.0,Av,605.0,ALQ,427.0,,564.0,Unf,1978.0,1032.0,TA,10395.0,,233.0,0.0,6.0,6.0,1032.0,,1978,1978,148000.0
1299.0,573.0,3.0,Av,990.0,GLQ,309.0,,531.0,RFn,2001.0,1872.0,Ex,11885.0,,108.0,122.0,5.0,8.0,1299.0,,2001,2001,261500.0
1120.0,0.0,,No,206.0,ALQ,914.0,,0.0,None,,1120.0,TA,8402.0,70.0,0.0,30.0,5.0,5.0,1120.0,,2007,2007,147000.0
630.0,0.0,1.0,Av,150.0,LwQ,0.0,,0.0,None,,630.0,TA,1491.0,21.0,0.0,24.0,6.0,4.0,630.0,,1972,1972,75500.0
1054.0,0.0,3.0,Gd,763.0,GLQ,173.0,,480.0,RFn,1963.0,1054.0,Gd,8800.0,80.0,156.0,0.0,7.0,6.0,936.0,,1963,1963,137500.0
807.0,702.0,3.0,No,457.0,GLQ,326.0,,393.0,Fin,2002.0,1509.0,Gd,7861.0,,0.0,75.0,5.0,6.0,783.0,,2002,2003,183200.0
832.0,0.0,2.0,No,0.0,Unf,832.0,,528.0,Unf,1962.0,832.0,Gd,7227.0,59.0,0.0,0.0,6.0,6.0,832.0,,1954,1954,105500.0
1828.0,0.0,,Av,48.0,,1774.0,,774.0,Unf,2007.0,1828.0,Gd,11694.0,90.0,452.0,108.0,5.0,9.0,1822.0,,2007,2007,314813.0
1482.0,780.0,,Gd,871.0,GLQ,611.0,,749.0,Fin,2003.0,2262.0,Gd,12244.0,85.0,226.0,0.0,5.0,8.0,1482.0,,2003,2003,305000.0
864.0,,2.0,No,41.0,BLQ,823.0,,0.0,None,,864.0,TA,8248.0,45.0,0.0,0.0,3.0,3.0,864.0,,1914,1950,67000.0
1548.0,1066.0,4.0,No,956.0,ALQ,384.0,,624.0,RFn,1974.0,2614.0,TA,10800.0,90.0,0.0,243.0,7.0,6.0,1522.0,,1974,1997,240000.0
980.0,0.0,3.0,No,560.0,BLQ,420.0,0.0,484.0,Unf,1986.0,980.0,TA,7064.0,71.0,153.0,0.0,6.0,5.0,980.0,192.0,1977,1977,135000.0
756.0,756.0,2.0,No,420.0,GLQ,336.0,,440.0,Unf,2000.0,1512.0,Gd,2117.0,,513.0,32.0,5.0,6.0,756.0,,2000,2000,168500.0
1012.0,778.0,4.0,No,247.0,Rec,485.0,,484.0,RFn,1972.0,1790.0,TA,10400.0,80.0,288.0,0.0,5.0,6.0,732.0,,1972,1972,165150.0
1116.0,0.0,3.0,No,0.0,Unf,1116.0,,440.0,Unf,1962.0,1116.0,TA,10000.0,87.0,261.0,0.0,6.0,6.0,1116.0,,1962,1962,160000.0
1422.0,0.0,3.0,No,0.0,Unf,978.0,,286.0,RFn,1960.0,1422.0,TA,12342.0,,0.0,0.0,5.0,5.0,978.0,0.0,1960,1978,139900.0
1520.0,0.0,3.0,Av,674.0,BLQ,350.0,,364.0,RFn,1955.0,1520.0,TA,9600.0,80.0,164.0,0.0,6.0,6.0,1156.0,,1955,1972,153000.0
1040.0,1040.0,5.0,Av,650.0,Rec,390.0,,504.0,Unf,1969.0,2080.0,Fa,11606.0,70.0,192.0,0.0,5.0,5.0,1040.0,,1969,1969,135000.0
1350.0,0.0,3.0,Gd,624.0,GLQ,288.0,,520.0,RFn,1964.0,1350.0,TA,9020.0,82.0,259.0,0.0,5.0,6.0,1248.0,,1964,1964,168500.0
1089.0,661.0,3.0,No,0.0,Unf,636.0,,240.0,Unf,1937.0,1750.0,Ex,9000.0,50.0,0.0,0.0,6.0,5.0,636.0,,1880,1991,124000.0
1554.0,0.0,2.0,Mn,24.0,GLQ,1530.0,0.0,627.0,RFn,2006.0,1554.0,Gd,4590.0,34.0,108.0,73.0,5.0,8.0,1554.0,,2006,2006,209500.0
1411.0,0.0,3.0,No,822.0,ALQ,564.0,,544.0,Fin,1977.0,1411.0,TA,11900.0,85.0,209.0,0.0,5.0,7.0,1386.0,,1977,1977,82500.0
1056.0,0.0,3.0,No,480.0,BLQ,108.0,,260.0,Unf,1954.0,1056.0,TA,9250.0,80.0,0.0,0.0,7.0,5.0,1056.0,,1954,2005,139400.0
1056.0,0.0,0.0,No,1056.0,GLQ,0.0,,576.0,Unf,1980.0,1056.0,TA,6979.0,64.0,0.0,56.0,5.0,6.0,1056.0,,1980,1980,144000.0
1440.0,1440.0,8.0,No,256.0,LwQ,1184.0,,0.0,None,,3395.0,Fa,10896.0,60.0,0.0,110.0,7.0,6.0,1440.0,,1914,1995,200000.0
800.0,0.0,1.0,No,0.0,Unf,264.0,0.0,0.0,None,,800.0,Fa,6120.0,51.0,0.0,0.0,3.0,2.0,264.0,,1936,1950,60000.0
811.0,576.0,3.0,No,0.0,Unf,811.0,,256.0,Unf,1954.0,1387.0,Gd,6000.0,50.0,0.0,0.0,4.0,5.0,811.0,,1954,1954,93000.0
796.0,0.0,2.0,No,0.0,Unf,796.0,,0.0,None,,796.0,TA,8777.0,67.0,0.0,0.0,7.0,5.0,796.0,328.0,1910,1950,85000.0
1567.0,0.0,1.0,Av,1154.0,GLQ,366.0,,648.0,Fin,2006.0,1567.0,Ex,3982.0,53.0,0.0,0.0,5.0,8.0,1520.0,,2006,2006,264561.0
1518.0,,1.0,Gd,1218.0,GLQ,300.0,,588.0,RFn,2003.0,1518.0,Ex,12677.0,62.0,472.0,140.0,5.0,8.0,1518.0,185.0,2003,2004,274000.0
1057.0,872.0,3.0,No,738.0,,319.0,0.0,650.0,Fin,2001.0,1929.0,Gd,7050.0,,0.0,235.0,5.0,7.0,1057.0,,2001,2001,226000.0
2000.0,704.0,4.0,Gd,1410.0,,542.0,,538.0,Fin,1972.0,2704.0,Ex,13860.0,75.0,0.0,111.0,7.0,8.0,1952.0,,1972,1995,345000.0
780.0,840.0,4.0,No,493.0,Rec,0.0,,462.0,Fin,1969.0,1620.0,TA,10793.0,80.0,263.0,0.0,5.0,5.0,780.0,,1969,1969,152000.0
1766.0,0.0,,Mn,1121.0,GLQ,645.0,,478.0,Fin,2009.0,1766.0,Ex,9187.0,85.0,162.0,130.0,5.0,9.0,1766.0,,2009,2009,370878.0
981.0,0.0,3.0,No,282.0,ALQ,664.0,,576.0,Unf,1979.0,981.0,TA,10530.0,,0.0,312.0,5.0,6.0,981.0,,1971,1971,143250.0
1048.0,0.0,3.0,None,0.0,None,0.0,,420.0,Unf,1950.0,1048.0,TA,7200.0,60.0,0.0,27.0,5.0,5.0,0.0,,1950,1950,98300.0
1094.0,0.0,3.0,Mn,500.0,Rec,594.0,,495.0,,1953.0,1094.0,TA,10452.0,85.0,216.0,0.0,5.0,6.0,1094.0,0.0,1953,1953,155000.0
1051.0,788.0,4.0,No,0.0,Unf,756.0,,442.0,Unf,1966.0,1839.0,TA,7700.0,70.0,351.0,124.0,5.0,6.0,756.0,,1966,1966,155000.0
630.0,0.0,1.0,Av,131.0,BLQ,0.0,,0.0,,,630.0,TA,1936.0,21.0,0.0,0.0,6.0,4.0,630.0,,1970,1970,84500.0
822.0,843.0,3.0,No,0.0,Unf,813.0,,562.0,RFn,2007.0,1665.0,Gd,8125.0,65.0,,0.0,6.0,7.0,813.0,,2007,2007,205950.0
755.0,755.0,4.0,Mn,0.0,Unf,755.0,,296.0,,1940.0,1510.0,TA,9084.0,60.0,0.0,0.0,5.0,4.0,755.0,,1940,1950,108000.0
909.0,807.0,2.0,No,0.0,Unf,880.0,0.0,512.0,RFn,1996.0,1716.0,Gd,8750.0,70.0,0.0,120.0,5.0,7.0,880.0,,1996,1996,191000.0
756.0,713.0,3.0,No,0.0,,756.0,,216.0,Unf,1906.0,1469.0,TA,10320.0,60.0,0.0,0.0,7.0,6.0,756.0,,1906,1995,135000.0
2113.0,0.0,2.0,Gd,1696.0,GLQ,413.0,,839.0,Fin,1995.0,2113.0,Gd,10437.0,91.0,660.0,46.0,6.0,8.0,2109.0,,1995,1995,350000.0
525.0,,3.0,No,0.0,Unf,525.0,,264.0,Unf,1971.0,1092.0,TA,1680.0,21.0,381.0,0.0,5.0,6.0,525.0,,1971,1971,88000.0
1053.0,0.0,3.0,No,806.0,ALQ,247.0,,312.0,RFn,1959.0,1053.0,Gd,10007.0,72.0,54.0,0.0,7.0,5.0,1053.0,,1959,2006,145500.0
851.0,651.0,3.0,No,0.0,Unf,776.0,,270.0,RFn,1931.0,1502.0,TA,7200.0,60.0,0.0,0.0,6.0,7.0,776.0,,1931,2000,149000.0
912.0,546.0,3.0,No,0.0,Unf,912.0,,330.0,Unf,1948.0,1458.0,TA,17503.0,78.0,0.0,0.0,5.0,6.0,912.0,,1948,1950,97500.0
1486.0,0.0,3.0,No,637.0,BLQ,849.0,,480.0,Fin,1968.0,1486.0,TA,9937.0,75.0,0.0,0.0,7.0,5.0,1486.0,,1964,1999,167000.0
1142.0,793.0,3.0,No,0.0,Unf,793.0,,550.0,RFn,1976.0,1935.0,TA,12384.0,,233.0,113.0,7.0,7.0,793.0,,1976,1976,197900.0
1686.0,762.0,4.0,No,1361.0,GLQ,88.0,,711.0,RFn,1994.0,2448.0,Gd,46589.0,52.0,528.0,76.0,7.0,8.0,1629.0,,1994,2005,402000.0
1392.0,0.0,2.0,No,0.0,Unf,1392.0,,576.0,RFn,1968.0,1392.0,TA,13560.0,120.0,216.0,0.0,3.0,6.0,1392.0,,1968,1968,110000.0
1181.0,0.0,3.0,Av,920.0,BLQ,38.0,,588.0,RFn,1974.0,1181.0,TA,10012.0,90.0,0.0,0.0,5.0,4.0,1138.0,0.0,1972,1972,137500.0
2097.0,0.0,1.0,Mn,1721.0,,356.0,,1134.0,Fin,2005.0,2097.0,Ex,20896.0,49.0,0.0,267.0,5.0,8.0,2077.0,192.0,2005,2006,423000.0
1454.0,482.0,3.0,No,0.0,Unf,1406.0,,504.0,RFn,2000.0,1936.0,Gd,11194.0,106.0,40.0,124.0,5.0,8.0,1406.0,188.0,2000,2000,230500.0
1465.0,915.0,3.0,No,187.0,LwQ,111.0,,596.0,Unf,1965.0,2380.0,TA,18450.0,,113.0,265.0,5.0,6.0,1021.0,,1965,1979,129000.0
1679.0,0.0,3.0,No,1138.0,GLQ,270.0,,575.0,RFn,1994.0,1679.0,Gd,8125.0,65.0,258.0,42.0,5.0,6.0,1408.0,,1994,1998,193500.0
1437.0,0.0,3.0,No,988.0,Rec,200.0,,576.0,Unf,1999.0,1437.0,TA,14175.0,,0.0,0.0,6.0,5.0,1188.0,,1956,1987,168000.0
1180.0,0.0,2.0,No,0.0,Unf,700.0,,252.0,Unf,1922.0,1180.0,Fa,11600.0,80.0,0.0,0.0,5.0,4.0,700.0,,1922,1950,137500.0
738.0,,3.0,No,193.0,GLQ,545.0,,540.0,Fin,2005.0,1476.0,Gd,8633.0,64.0,0.0,35.0,5.0,6.0,738.0,,2005,2005,173500.0
697.0,672.0,3.0,No,551.0,BLQ,121.0,0.0,300.0,,1930.0,1369.0,TA,6629.0,54.0,0.0,0.0,6.0,6.0,672.0,,1925,1950,103600.0
1208.0,,3.0,No,767.0,ALQ,441.0,,546.0,RFn,1977.0,1208.0,TA,11250.0,,0.0,42.0,6.0,6.0,1208.0,,1977,1977,165000.0
1839.0,,3.0,No,1186.0,GLQ,291.0,0.0,416.0,Fin,1957.0,1839.0,Gd,14442.0,110.0,106.0,87.0,7.0,6.0,1477.0,,1957,2004,257500.0
1136.0,0.0,3.0,No,892.0,Rec,244.0,,384.0,,1965.0,1136.0,TA,9200.0,80.0,0.0,0.0,6.0,6.0,1136.0,,1965,1965,140000.0
855.0,586.0,3.0,No,311.0,ALQ,544.0,,440.0,Unf,1978.0,1441.0,TA,2289.0,24.0,0.0,0.0,6.0,6.0,855.0,,1978,1978,148500.0
1095.0,679.0,4.0,No,0.0,Unf,1095.0,,779.0,Unf,1920.0,1774.0,TA,9600.0,60.0,0.0,0.0,2.0,4.0,1095.0,,1900,1950,87000.0
792.0,0.0,2.0,No,0.0,Unf,768.0,,240.0,Unf,1924.0,792.0,Gd,9022.0,52.0,0.0,0.0,8.0,5.0,768.0,,1924,2006,109500.0
2046.0,0.0,3.0,Mn,0.0,Unf,2046.0,,834.0,Fin,2008.0,2046.0,Gd,11844.0,80.0,464.0,82.0,5.0,8.0,2046.0,,2008,2008,372500.0
988.0,0.0,3.0,No,827.0,Rec,161.0,,572.0,Unf,1963.0,988.0,TA,9945.0,,57.0,0.0,5.0,5.0,988.0,,1961,1961,128500.0
923.0,,2.0,No,543.0,BLQ,261.0,,264.0,RFn,1980.0,923.0,TA,8012.0,50.0,0.0,0.0,5.0,6.0,923.0,,1980,1980,143000.0
848.0,672.0,3.0,No,182.0,Rec,611.0,,281.0,Unf,1968.0,1520.0,TA,4500.0,55.0,0.0,0.0,5.0,5.0,793.0,,1932,2000,159434.0
1291.0,0.0,2.0,Mn,1003.0,GLQ,288.0,0.0,431.0,Unf,1996.0,1291.0,Gd,2887.0,,0.0,0.0,5.0,6.0,1291.0,307.0,1996,1997,173000.0
1668.0,0.0,3.0,Av,1059.0,GLQ,567.0,,702.0,,2002.0,1668.0,Gd,11248.0,90.0,215.0,45.0,5.0,9.0,1626.0,,2002,2002,285000.0
1195.0,644.0,4.0,No,0.0,Unf,1195.0,,486.0,Fin,1998.0,1839.0,TA,16770.0,58.0,30.0,81.0,5.0,7.0,1195.0,,1998,1998,221000.0
1190.0,900.0,3.0,Mn,828.0,GLQ,180.0,,577.0,Fin,1984.0,2090.0,Gd,5062.0,,0.0,0.0,5.0,7.0,1190.0,,1984,1984,207500.0
874.0,887.0,3.0,No,0.0,Unf,874.0,0.0,578.0,Fin,2007.0,1761.0,Gd,10207.0,84.0,0.0,105.0,6.0,7.0,874.0,,2007,2007,227875.0
551.0,551.0,2.0,No,239.0,GLQ,312.0,,480.0,Unf,2004.0,1102.0,Gd,5105.0,,0.0,60.0,5.0,7.0,551.0,,2004,2004,148800.0
1419.0,0.0,2.0,Av,945.0,,474.0,,567.0,RFn,2007.0,1419.0,Gd,8089.0,60.0,0.0,0.0,6.0,8.0,1419.0,,2007,2007,392000.0
1362.0,0.0,2.0,Av,20.0,ALQ,1342.0,0.0,460.0,,2005.0,1362.0,Gd,7577.0,61.0,256.0,28.0,5.0,6.0,1362.0,,2005,2006,194700.0
848.0,0.0,1.0,Gd,697.0,GLQ,151.0,,420.0,RFn,2004.0,848.0,Gd,4426.0,,147.0,0.0,5.0,6.0,848.0,,2004,2004,141000.0
2444.0,1872.0,4.0,Gd,1455.0,GLQ,989.0,0.0,832.0,Fin,1994.0,4316.0,Ex,21535.0,104.0,1170.0,50.0,6.0,10.0,2444.0,382.0,1994,1995,755000.0
1238.0,1281.0,4.0,Gd,965.0,GLQ,245.0,,628.0,RFn,1989.0,2519.0,Gd,26178.0,42.0,293.0,27.0,5.0,7.0,1210.0,,1989,1990,335000.0
1073.0,0.0,2.0,No,0.0,Unf,1073.0,,326.0,,1968.0,1073.0,TA,5400.0,60.0,0.0,0.0,6.0,5.0,1073.0,,1921,1968,108480.0
1067.0,472.0,,No,0.0,Unf,927.0,,576.0,Unf,1995.0,1539.0,TA,6120.0,51.0,0.0,0.0,6.0,5.0,927.0,,1936,1950,141500.0
1137.0,,2.0,No,980.0,GLQ,92.0,,551.0,Unf,1987.0,1137.0,Gd,13811.0,54.0,72.0,0.0,6.0,6.0,1112.0,,1987,1987,176000.0
616.0,0.0,2.0,No,616.0,LwQ,0.0,,205.0,Unf,1921.0,616.0,TA,6000.0,50.0,0.0,0.0,7.0,5.0,616.0,,1921,1950,89000.0
1148.0,0.0,2.0,Mn,210.0,LwQ,219.0,,308.0,Unf,1952.0,1148.0,TA,6420.0,57.0,0.0,0.0,7.0,5.0,980.0,0.0,1952,1952,123500.0
894.0,0.0,3.0,No,553.0,GLQ,224.0,,336.0,Unf,1973.0,894.0,TA,8450.0,65.0,0.0,144.0,8.0,5.0,894.0,416.0,1965,2009,138500.0
1391.0,0.0,2.0,Mn,16.0,,1375.0,,530.0,,2004.0,1391.0,Gd,4282.0,59.0,0.0,158.0,5.0,7.0,1391.0,,2004,2004,196000.0
1800.0,0.0,3.0,Gd,1274.0,GLQ,526.0,,765.0,Fin,2002.0,1800.0,Gd,14331.0,85.0,630.0,78.0,5.0,8.0,1800.0,,2002,2002,312500.0
1164.0,0.0,3.0,No,0.0,Unf,1164.0,,528.0,Unf,1969.0,1164.0,TA,9600.0,80.0,168.0,0.0,5.0,7.0,1164.0,0.0,1969,1969,140000.0
1264.0,1312.0,4.0,No,0.0,Unf,1234.0,,666.0,Fin,2006.0,2576.0,Ex,12438.0,82.0,466.0,100.0,5.0,8.0,1234.0,,2006,2006,361919.0
1032.0,,4.0,No,0.0,Unf,360.0,,672.0,Unf,1999.0,1812.0,Gd,7630.0,76.0,0.0,0.0,9.0,5.0,360.0,344.0,1900,1996,140000.0
1484.0,0.0,3.0,Av,712.0,GLQ,761.0,,606.0,RFn,2004.0,1484.0,Gd,8400.0,70.0,109.0,35.0,5.0,7.0,1473.0,,2004,2005,213000.0
372.0,720.0,3.0,None,0.0,None,0.0,,0.0,None,,1092.0,Fa,5600.0,70.0,0.0,0.0,5.0,4.0,0.0,,1930,1950,55000.0
1824.0,0.0,2.0,Gd,1219.0,GLQ,424.0,,739.0,Unf,1971.0,1824.0,Gd,115149.0,,351.0,48.0,5.0,7.0,1643.0,,1971,2002,302000.0
1324.0,,2.0,No,863.0,GLQ,461.0,,550.0,Fin,2006.0,1324.0,Gd,6240.0,48.0,176.0,38.0,5.0,8.0,1324.0,,2006,2006,254000.0
728.0,728.0,3.0,Av,0.0,Unf,728.0,,400.0,Fin,2007.0,1456.0,Gd,9018.0,65.0,0.0,24.0,5.0,7.0,728.0,,2007,2007,179540.0
904.0,0.0,3.0,No,0.0,Unf,876.0,0.0,408.0,Unf,1966.0,904.0,TA,7162.0,,41.0,0.0,7.0,5.0,876.0,,1966,1966,109900.0
729.0,0.0,2.0,No,0.0,Unf,270.0,,0.0,,,729.0,TA,4130.0,56.0,0.0,0.0,6.0,3.0,270.0,,1935,2003,52000.0
859.0,319.0,2.0,Mn,0.0,Unf,859.0,,384.0,RFn,1964.0,1178.0,TA,8712.0,66.0,0.0,0.0,7.0,4.0,859.0,,1900,1950,102776.0
1228.0,0.0,2.0,Mn,767.0,GLQ,461.0,0.0,472.0,Fin,1988.0,1228.0,Gd,4671.0,40.0,0.0,120.0,5.0,8.0,1228.0,168.0,1988,1989,189000.0
960.0,0.0,3.0,Av,789.0,ALQ,171.0,,576.0,Unf,1970.0,960.0,TA,9873.0,60.0,160.0,288.0,5.0,4.0,960.0,,1970,1970,129000.0
725.0,754.0,3.0,No,533.0,GLQ,192.0,,475.0,RFn,1976.0,1479.0,Gd,13517.0,,289.0,44.0,8.0,6.0,725.0,,1976,2005,130500.0
1350.0,0.0,3.0,No,0.0,Unf,1064.0,,478.0,RFn,1974.0,1350.0,TA,10140.0,78.0,174.0,0.0,5.0,6.0,1064.0,,1974,1974,165000.0
1576.0,978.0,3.0,No,0.0,,718.0,,704.0,Unf,1996.0,2554.0,TA,10800.0,60.0,0.0,48.0,8.0,7.0,718.0,,1890,1998,159500.0
1178.0,0.0,3.0,No,1084.0,BLQ,92.0,,439.0,Unf,1973.0,1178.0,Gd,10000.0,80.0,0.0,0.0,6.0,5.0,1176.0,,1973,2000,157000.0
1325.0,1093.0,3.0,Gd,1173.0,GLQ,138.0,,983.0,RFn,1993.0,2418.0,Gd,10542.0,96.0,651.0,154.0,5.0,7.0,1311.0,,1993,1994,341000.0
971.0,0.0,3.0,Gd,523.0,,448.0,,300.0,Unf,1969.0,971.0,TA,9920.0,69.0,0.0,0.0,6.0,5.0,971.0,,1969,1969,128500.0
1742.0,0.0,2.0,Gd,1148.0,GLQ,594.0,,564.0,RFn,1985.0,1742.0,Gd,6563.0,,0.0,28.0,5.0,8.0,1742.0,,1985,1985,275000.0
848.0,0.0,1.0,Av,662.0,GLQ,186.0,,420.0,,2004.0,848.0,Gd,4426.0,,169.0,0.0,5.0,6.0,848.0,,2004,2004,143000.0
864.0,0.0,3.0,No,191.0,ALQ,673.0,,463.0,Unf,1994.0,864.0,TA,8120.0,70.0,0.0,0.0,7.0,4.0,864.0,0.0,1970,1970,124500.0
997.0,,4.0,No,0.0,Unf,941.0,,548.0,Unf,1958.0,1470.0,TA,8172.0,60.0,0.0,0.0,6.0,4.0,941.0,,1954,1972,135000.0
1698.0,0.0,3.0,No,1234.0,GLQ,464.0,,768.0,,2007.0,1698.0,Ex,13286.0,86.0,340.0,64.0,5.0,9.0,1698.0,,2007,2008,320000.0
864.0,0.0,3.0,No,375.0,,250.0,,660.0,Unf,1989.0,864.0,Gd,6960.0,60.0,0.0,0.0,6.0,4.0,864.0,,1970,1970,120500.0
1680.0,0.0,3.0,No,808.0,GLQ,72.0,,540.0,Fin,1988.0,1680.0,Gd,21695.0,,260.0,44.0,9.0,6.0,880.0,,1988,2007,222000.0
1232.0,,2.0,Av,724.0,GLQ,508.0,,632.0,,2007.0,1232.0,Gd,7314.0,64.0,82.0,0.0,5.0,7.0,1232.0,,2007,2007,194500.0
1776.0,,4.0,No,0.0,Unf,1584.0,,888.0,Unf,1968.0,1776.0,TA,11475.0,85.0,95.0,25.0,5.0,5.0,1584.0,,1958,1958,110000.0
848.0,0.0,2.0,No,152.0,BLQ,628.0,,539.0,Unf,1962.0,1208.0,TA,6240.0,52.0,0.0,23.0,5.0,4.0,780.0,,1925,1950,103000.0
1616.0,0.0,2.0,No,1180.0,GLQ,415.0,,608.0,RFn,1995.0,1616.0,Gd,5389.0,39.0,0.0,152.0,5.0,8.0,1595.0,,1995,1996,236500.0
1146.0,0.0,3.0,Av,786.0,GLQ,82.0,,438.0,,2003.0,1146.0,Gd,9590.0,73.0,442.0,22.0,5.0,7.0,868.0,,2003,2003,187500.0
1153.0,878.0,3.0,Av,252.0,ALQ,901.0,,541.0,Fin,1998.0,2031.0,Gd,11404.0,75.0,202.0,84.0,5.0,7.0,1153.0,,1998,1999,222500.0
1144.0,0.0,3.0,No,594.0,BLQ,270.0,,264.0,RFn,1961.0,1144.0,TA,10000.0,80.0,0.0,0.0,6.0,5.0,864.0,,1961,1983,131400.0
948.0,0.0,3.0,No,0.0,Unf,948.0,,300.0,Unf,1968.0,948.0,TA,8978.0,,0.0,0.0,5.0,5.0,948.0,,1968,1968,108000.0
880.0,888.0,2.0,Mn,390.0,,490.0,,320.0,Unf,1914.0,1768.0,TA,10800.0,60.0,0.0,341.0,7.0,7.0,880.0,0.0,1914,1970,163000.0
1040.0,0.0,2.0,None,0.0,,0.0,,400.0,Unf,1949.0,1040.0,TA,8544.0,60.0,0.0,0.0,4.0,3.0,0.0,,1950,1950,93500.0
901.0,900.0,3.0,No,0.0,Unf,893.0,,800.0,,2005.0,1801.0,Gd,10463.0,72.0,0.0,116.0,5.0,8.0,893.0,,2005,2005,239900.0
1200.0,0.0,3.0,Gd,1200.0,GLQ,0.0,,0.0,None,,1200.0,TA,10800.0,60.0,0.0,0.0,5.0,5.0,1200.0,,1987,1988,179000.0
864.0,864.0,,No,0.0,Unf,864.0,,572.0,RFn,2004.0,1728.0,Gd,9313.0,65.0,0.0,56.0,5.0,7.0,864.0,,2004,2004,190000.0
768.0,664.0,2.0,No,0.0,Unf,264.0,,360.0,Unf,1910.0,1432.0,TA,9600.0,60.0,0.0,0.0,7.0,5.0,264.0,,1910,2002,132000.0
912.0,0.0,3.0,Mn,832.0,GLQ,80.0,,288.0,,1962.0,912.0,Gd,6768.0,65.0,0.0,0.0,8.0,6.0,912.0,,1961,1996,142000.0
1349.0,0.0,3.0,No,0.0,,1349.0,,539.0,Unf,2000.0,1349.0,TA,8450.0,65.0,108.0,55.0,5.0,7.0,1349.0,,2000,2001,179000.0
1464.0,0.0,3.0,Av,444.0,ALQ,76.0,,480.0,RFn,1997.0,1464.0,TA,12886.0,70.0,0.0,0.0,6.0,5.0,520.0,,1963,1999,175000.0
1337.0,0.0,2.0,No,733.0,GLQ,604.0,,462.0,RFn,1993.0,1337.0,Gd,5395.0,41.0,0.0,0.0,5.0,8.0,1337.0,,1993,1993,180000.0
1175.0,1540.0,4.0,No,575.0,GLQ,487.0,,831.0,Fin,1994.0,2715.0,Gd,8963.0,,289.0,204.0,9.0,8.0,1142.0,,1976,1996,299800.0
980.0,1276.0,4.0,No,300.0,GLQ,652.0,,554.0,Fin,2000.0,2256.0,Gd,8795.0,,0.0,54.0,5.0,7.0,952.0,,2000,2000,236000.0
1320.0,1320.0,4.0,No,0.0,Unf,1240.0,,864.0,Unf,1950.0,2640.0,Gd,11700.0,65.0,0.0,0.0,7.0,7.0,1240.0,,1880,2003,265979.0
1720.0,,3.0,No,919.0,GLQ,801.0,,527.0,Fin,1996.0,1720.0,Gd,10593.0,59.0,338.0,56.0,5.0,7.0,1720.0,,1996,1996,260400.0
1088.0,441.0,4.0,None,0.0,None,0.0,,240.0,Unf,1945.0,1529.0,TA,8405.0,50.0,0.0,0.0,3.0,4.0,0.0,,1945,1950,98000.0
792.0,348.0,3.0,No,0.0,Unf,576.0,0.0,0.0,None,,1140.0,TA,8800.0,55.0,0.0,160.0,7.0,4.0,576.0,0.0,1910,2004,96500.0
660.0,660.0,3.0,No,0.0,Unf,660.0,,400.0,Fin,2003.0,1320.0,Gd,7750.0,,0.0,48.0,5.0,7.0,660.0,,2003,2003,162000.0
1494.0,0.0,3.0,Gd,1200.0,GLQ,279.0,,576.0,RFn,1997.0,1494.0,Gd,9236.0,79.0,0.0,27.0,5.0,6.0,1479.0,,1997,1997,217000.0
1038.0,1060.0,,Mn,0.0,Unf,1030.0,,878.0,RFn,2005.0,2098.0,Ex,10240.0,80.0,178.0,52.0,5.0,8.0,1030.0,,2005,2005,275500.0
1026.0,,3.0,No,439.0,GLQ,115.0,,440.0,RFn,1969.0,1026.0,Gd,7930.0,61.0,0.0,48.0,8.0,6.0,1026.0,,1969,2005,156000.0
742.0,729.0,3.0,No,381.0,GLQ,348.0,,440.0,Unf,1999.0,1471.0,TA,3230.0,34.0,894.0,24.0,5.0,6.0,729.0,,1999,1999,172500.0
866.0,902.0,3.0,Av,20.0,GLQ,846.0,,578.0,RFn,2007.0,1768.0,Gd,10769.0,68.0,0.0,105.0,5.0,8.0,866.0,,2007,2007,212000.0
672.0,714.0,3.0,Mn,438.0,Rec,234.0,,440.0,Fin,1978.0,1386.0,TA,11616.0,,328.0,0.0,5.0,6.0,672.0,,1978,1978,158900.0
